yolo_disease,yolo_insect,tabnet_disease,is_esb,is_inb,is_no_insect,is_disease_true,is_insect_true
0.0,0,0.2536257469374319,1,0,0,1,0
0.0,2,0.9154060985096487,0,0,1,0,0
0.0,0,0.03981589712951339,0,0,1,0,0
0.0,0,0.16121207832747697,0,1,0,0,0
0.0,0,0.22311067374834648,0,0,1,0,0
0.0,1,0.4387475723322408,0,0,1,1,0
0.0,0,0.2622081818133971,1,0,0,0,0
0.0,3,0.8793575413088656,0,1,0,1,1
0.0,0,0.8016170587437368,0,1,0,1,0
0.0,3,0.33360033885510487,0,1,0,1,1
0.02295642320004017,0,0.8490786557208398,0,1,0,1,1
0.0,2,0.3983044011747614,0,0,1,1,1
0.0,0,0.9575463830096267,0,0,1,1,0
0.0,0,0.1276238883758668,1,0,0,0,0
0.13251435626340297,0,0.5436920276923429,0,1,0,0,0
0.0,3,0.46737646818696776,1,0,0,1,1
0.0,0,0.3371616941370047,1,0,0,0,0
0.0,0,0.7775398416067247,0,1,0,1,0
0.0,0,0.007420144053237654,1,0,0,0,0
0.0,2,0.49753319241219407,1,0,0,0,1
0.0,2,0.08595453338483106,0,1,0,0,1
0.0,2,0.6017720769449112,0,1,0,1,1
0.047327650085621474,0,0.6897232211331007,0,1,0,1,1
0.0,0,0.24421526926505077,0,1,0,1,0
0.1283259007268963,3,0.7183791679390554,0,0,1,1,0
0.0,1,0.564935062968675,0,0,1,0,1
0.13842821979687558,0,0.6529715657764497,0,0,1,1,0
0.10631866084160076,1,0.3366720604057999,0,0,1,1,0
0.046737413646509025,0,0.4069896527048431,0,1,0,1,1
0.05337810223493161,3,0.7402986950362489,0,1,0,1,1
0.08140604430182959,2,0.16355930186988488,0,0,1,1,0
0.0,3,0.8303931958718205,0,1,0,1,0
0.10670346474125691,3,0.8839385412507806,0,1,0,1,1
0.0,1,0.6615246397355573,0,0,1,1,0
0.0,0,0.2632779723391224,0,0,1,0,0
0.0,2,0.9806734332129826,0,1,0,0,1
0.0,0,0.5236381047679614,0,1,0,0,1
0.0780096994717993,3,0.004133253095387146,0,0,1,1,0
0.0,0,0.05829415088673218,1,0,0,0,1
0.0,0,0.628328825020311,1,0,0,1,0
0.0,0,0.37254902271187107,1,0,0,1,0
0.0,0,0.7751540674573782,1,0,0,1,0
0.0,0,0.9971028385403383,0,0,1,1,0
0.0,2,0.9616496747003634,1,0,0,1,0
0.0,3,0.7219335702296047,0,1,0,1,1
0.0,0,0.3804091003963854,0,1,0,0,0
0.0,2,0.03180705920938609,0,1,0,0,1
0.0,0,0.32662497650133226,1,0,0,0,1
0.0,1,0.4677895224983888,0,1,0,0,1
0.0,3,0.25319588549891925,1,0,0,0,1
0.0,0,0.6826825128755794,0,0,1,1,0
0.033198077240019074,0,0.5274420669594014,0,0,1,1,0
0.0,0,0.23687775040273273,0,0,1,0,0
0.0,2,0.6913611320823516,1,0,0,1,1
0.0,0,0.430876735644499,0,0,1,1,1
0.0,3,0.9744458961747668,1,0,0,1,1
0.0,0,0.4250631625714695,1,0,0,0,0
0.0,1,0.8050453020482411,0,1,0,0,1
0.0,2,0.016096186577797655,0,1,0,1,1
0.0,0,0.526327243447815,1,0,0,0,0
0.0,0,0.9052906902246335,1,0,0,1,0
0.08583981584701991,0,0.8108893247185843,1,0,0,1,0
0.0,0,0.30771707649049784,0,0,1,0,1
0.0,0,0.9628171551291378,0,0,1,1,0
0.0,1,0.12562280316412222,0,0,1,0,0
0.11374008079929482,3,0.7407502521828512,0,1,0,1,1
0.0,1,0.30927512031807447,1,0,0,1,1
0.0,2,0.8710164889641849,0,0,1,1,0
0.0,2,0.542791624690632,0,1,0,1,1
0.0,3,0.7907482568933126,1,0,0,1,1
0.0,2,0.1187504597836131,0,0,1,0,1
0.0,2,0.8190111240452317,0,1,0,1,1
0.0,3,0.06532125206967987,0,0,1,0,0
0.11244686390551052,0,0.35261927516816893,1,0,0,0,1
0.0,0,0.5634920647066858,1,0,0,1,0
0.0,3,0.8743418237879621,0,1,0,1,0
0.0,2,0.8351721758050891,1,0,0,1,1
0.0,3,0.2663574331707339,0,1,0,0,1
0.0,0,0.3963877494530247,0,1,0,0,0
0.0,0,0.6112507040836557,0,1,0,0,0
0.0,2,0.08979621006187666,1,0,0,1,0
0.27786924755732806,0,0.7449370384218511,0,1,0,1,0
0.1010148681622939,0,0.6499547803957283,1,0,0,1,0
0.0,0,0.5360386620460061,0,0,1,0,0
0.0,1,0.4006568879600192,0,1,0,0,1
0.0,0,0.8919624048484824,0,0,1,0,1
0.0,1,0.7716357223587035,0,1,0,1,1
0.0,1,0.4792673474823319,0,1,0,1,1
0.0,0,0.9497146212273576,1,0,0,1,0
0.0,2,0.6744429149477362,0,0,1,1,0
0.0,2,0.32086515698753415,0,0,1,0,0
0.0,2,0.4120067165947304,0,0,1,0,0
0.0,1,0.5173508142279865,0,0,1,1,1
0.0,3,0.340702420835301,0,0,1,0,1
0.0,3,0.7770396437588811,1,0,0,1,1
0.0,0,0.6038255995251656,0,0,1,1,0
0.0,0,0.136760118574761,0,1,0,1,0
0.0,1,0.43634960289596536,1,0,0,0,1
0.0,2,0.42250632114326314,1,0,0,0,0
0.0,0,0.6460442384175594,0,1,0,1,0
0.0,0,0.8583973783073914,0,0,1,1,0
0.0,0,0.4908608586916724,0,0,1,0,0
0.0,3,0.22609980904077231,1,0,0,0,0
0.0,0,0.22543405140660688,1,0,0,0,1
0.25030357249101837,0,0.26706145078057586,0,1,0,1,0
0.0,0,0.6647714879321007,1,0,0,0,0
0.0,1,0.2578814648500405,1,0,0,1,1
0.0,0,0.32782340251993625,0,0,1,1,0
0.0,0,0.028901682329092626,0,1,0,0,0
0.17236423635138987,0,0.07812880112798182,0,0,1,1,0
0.0,3,0.09255055479613283,0,1,0,0,0
0.0,0,0.6015476706381925,0,0,1,1,0
0.0,0,0.23001447124682262,0,0,1,1,1
0.0,3,0.7132262446905298,0,1,0,0,1
0.13276938465982174,1,0.05104442507348994,0,1,0,0,1
0.0,0,0.6487611909863227,1,0,0,1,0
0.0,3,0.2989494059801495,0,1,0,0,1
0.0,3,0.37495207616201287,1,0,0,1,0
0.0,1,0.37885235721674404,1,0,0,1,1
0.03554638549051549,1,0.4314818805759485,1,0,0,1,0
0.0,2,0.2025843614506294,0,1,0,0,0
0.0,1,0.12027386047273625,0,0,1,1,0
0.0,3,0.45490251107264923,0,0,1,0,0
0.0,1,0.6274532263790576,0,1,0,1,1
0.0,3,0.6376110187279649,0,1,0,1,1
0.0,2,0.4712833251686779,1,0,0,0,1
0.0,1,0.9318985987372943,0,0,1,1,1
0.0,3,0.2824143121731547,0,0,1,1,1
0.059570079979887336,3,0.3220875696869855,1,0,0,1,1
0.0,0,0.16404623080335712,0,1,0,0,0
0.0,0,0.6276162949567544,1,0,0,1,0
0.0,2,0.4804788638057823,0,0,1,0,0
0.0,0,0.21239077305839738,1,0,0,1,0
0.0,0,0.17887237637384978,1,0,0,1,0
0.0,0,0.4410785073657354,1,0,0,1,0
0.0,0,0.08926457153014322,1,0,0,1,0
0.0,0,0.8104300928755205,0,1,0,0,0
0.0,1,0.5980942353193731,0,1,0,0,1
0.0,0,0.5490411419509234,0,1,0,0,0
0.0,2,0.7399761337355417,0,0,1,1,0
0.23616616568883825,0,0.12406311593870278,0,0,1,1,0
0.0,3,0.47174221926334026,0,0,1,0,0
0.09788092485062694,2,0.7972517329050317,0,0,1,1,0
0.0,0,0.70007091022813,0,0,1,0,0
0.08363883497738978,2,0.9469544867254918,1,0,0,1,1
0.15618187663055821,0,0.8052198211311357,1,0,0,1,0
0.0,0,0.15597871371324334,0,1,0,0,1
0.05712028252622538,2,0.5985792376834806,0,0,1,1,0
0.0,0,0.5175253126093581,0,0,1,0,0
0.0,0,0.32800198902784805,0,1,0,0,0
0.0,0,0.6263374481170593,0,0,1,0,0
0.0,1,0.9153226910085456,1,0,0,1,1
0.0,0,0.8379927845602168,0,0,1,1,0
0.13929400871184933,0,0.8088730151381626,0,0,1,0,1
0.06407382748037163,1,0.11305045599444963,0,0,1,1,0
0.0,0,0.49119798436085516,0,1,0,0,0
0.0,0,0.24366675312457808,1,0,0,0,1
0.0,0,0.10371215144901325,1,0,0,0,0
0.0,0,0.38208838867294803,0,0,1,1,0
0.0,0,0.45492184814974446,0,0,1,0,0
0.0,3,0.06095923090699196,0,0,1,1,0
0.0,2,0.5352911769301546,0,0,1,1,0
0.0,0,0.9888623611491504,0,0,1,1,0
0.11414523127777987,1,0.1667000238648556,0,1,0,0,0
0.01995718081387944,0,0.5141305587825616,0,1,0,0,0
0.0,0,0.1180390620319729,0,1,0,0,0
0.0,0,0.8454449082705053,0,1,0,1,0
0.0,0,0.2772073123006036,0,0,1,1,1
0.0,2,0.9979391841723132,0,1,0,1,0
0.0,1,0.9163969077760529,0,0,1,0,1
0.05044443932968021,1,0.0992230122740484,0,1,0,1,1
0.0,0,0.9701200565445245,1,0,0,1,0
0.12119574307210401,0,0.1846192500792042,0,1,0,1,1
0.11292679313565473,2,0.3683712095696746,0,0,1,1,0
0.24321451848654246,0,0.7274945116865459,0,0,1,0,0
0.0,2,0.8284271736387882,1,0,0,0,1
0.0,1,0.33370170160218793,0,0,1,0,0
0.0,0,0.7402444445537482,0,1,0,1,1
0.31146674820850395,3,0.8801277806227967,0,1,0,1,1
0.0,0,0.48722974941613584,0,0,1,1,0
0.015403237293210241,0,0.7753991892897045,1,0,0,0,1
0.0,2,0.684898832179959,0,1,0,0,1
0.0,3,0.49563259126126247,1,0,0,0,1
0.0,0,0.7339711402314117,1,0,0,0,0
0.0,0,0.4266108935663142,1,0,0,1,0
0.0,3,0.8979200340313935,0,0,1,0,0
0.09421342805096394,2,0.3863151745349389,1,0,0,0,1
0.0,1,0.8393970432634743,0,1,0,1,1
0.0,0,0.6166942828819703,0,0,1,1,0
0.0,2,0.19870462124676158,1,0,0,0,0
0.17365118077905406,2,0.6133307875527105,0,1,0,1,1
0.0,1,0.875859509505008,1,0,0,1,1
0.0,0,0.31090542508439856,0,1,0,0,0
0.0,0,0.32292547009146,0,1,0,0,0
0.0,3,0.6438557304296946,1,0,0,0,1
0.0,0,0.96909402976008,0,1,0,1,0
0.14948394353725647,0,0.19980377631571977,1,0,0,1,0
0.0,2,0.20679029229974966,1,0,0,0,1
0.0,2,0.8709900799165582,0,1,0,1,1
0.0,1,0.4002140299356277,0,0,1,0,0
0.0,1,0.1952294379150561,0,0,1,1,0
0.0,3,0.9191648629484258,0,0,1,1,0
0.058390714491515186,2,0.8411380435733338,0,1,0,0,1
0.0,1,0.3461107610955537,0,0,1,0,1
0.11262726350901764,0,0.5106414489700266,0,0,1,1,0
0.09468796036715918,0,0.2347621285716739,1,0,0,1,0
0.0,3,0.6925808775460833,0,1,0,1,0
0.0,0,0.790643647732404,1,0,0,1,0
0.0,0,0.33206836759224445,1,0,0,1,1
0.0,2,0.7884456438064723,0,1,0,1,1
0.0,0,0.12948789565417684,0,0,1,1,0
0.0,0,0.3985993323785889,1,0,0,0,0
0.0,3,0.7349349270317767,0,0,1,1,0
0.011245207314454178,3,0.8216869513539425,0,1,0,1,1
0.0,1,0.5370000280144186,0,1,0,0,1
0.03971041279890438,0,0.6645047562261255,0,1,0,1,0
0.009690428444378611,3,0.4862641078284735,0,0,1,1,0
0.08956603348272574,0,0.22634621927828946,1,0,0,0,0
0.0,0,0.5312275361123405,0,0,1,0,0
0.05287592844569051,0,0.7190872864214033,1,0,0,1,0
0.0,0,0.5550863947635969,0,0,1,0,0
0.0,0,0.40506428417799034,0,1,0,0,0
0.0,3,0.5059590495085682,0,1,0,0,1
0.17686740673762208,3,0.9220866040718569,0,1,0,0,1
0.0,0,0.10988090330306421,0,0,1,0,0
0.0466784937855824,3,0.8341650441115144,0,0,1,1,1
0.0,1,0.25473612271967727,0,0,1,0,0
0.0,0,0.5391226245466929,0,1,0,0,0
0.0,0,0.580275875624408,0,1,0,0,1
0.0,2,0.8354761047226664,0,1,0,1,1
0.0,0,0.5641833307677355,0,0,1,0,0
0.0,1,0.3589017924129354,0,0,1,0,0
0.023460579252030406,3,0.8604098482455526,0,0,1,1,0
0.10757584156416894,0,0.19275788289262885,0,1,0,1,1
0.0,1,0.09540165460434058,1,0,0,0,1
0.0,2,0.9050439878337296,1,0,0,1,1
0.0,0,0.89069466853989,0,1,0,0,0
0.16962513591892575,1,0.2780755469545996,1,0,0,0,1
0.16883277771935867,0,0.11157322280870907,0,0,1,0,0
0.0,0,0.707554913757315,1,0,0,1,0
0.01229897620798421,0,0.7684879439138019,1,0,0,0,0
0.0,2,0.2956468487945054,0,0,1,0,0
0.17371377930116344,0,0.06958383613496111,1,0,0,1,0
0.0,0,0.3769226615919228,1,0,0,0,0
0.0,0,0.4108416649591087,0,0,1,0,0
0.0,0,0.14902464363603152,1,0,0,0,0
0.0,0,0.34562619439762354,1,0,0,0,0
0.0,0,0.5141277165756987,1,0,0,0,1
0.0,0,0.8355086782763664,0,1,0,1,0
0.0,0,0.9914156398616086,0,0,1,1,0
0.0,0,0.3592809924901217,0,0,1,0,0
0.0,1,0.4116055596051944,1,0,0,0,1
0.0,0,0.5501820801552874,0,1,0,0,0
0.0,0,0.1970617658631879,1,0,0,0,0
0.0,2,0.28628395930994577,1,0,0,0,1
0.0,1,0.02569560808421001,1,0,0,0,1
0.0,0,0.87565717329774,0,0,1,0,0
0.0,3,0.31845707977175175,1,0,0,0,1
0.0,0,0.833969409922341,0,1,0,1,0
0.14095653575609224,0,0.6766557330538366,1,0,0,1,0
0.0,0,0.25495179420703595,0,0,1,0,1
0.0,0,0.09126334161773308,1,0,0,0,0
0.0,1,0.9382115627327493,1,0,0,0,1
0.07244831910632706,3,0.8532206346241569,1,0,0,0,1
0.0,0,0.7114994488597337,1,0,0,1,0
0.0,2,0.5035657821760379,0,0,1,0,0
0.0,1,0.33287193982756147,1,0,0,0,1
0.0,0,0.9128501327148375,0,1,0,1,0
0.14841429653208071,1,0.12481339525664581,0,1,0,1,0
0.0,2,0.07188119200694576,0,1,0,0,0
0.0,0,0.4970832401452525,1,0,0,0,0
0.0,0,0.8445222470242779,1,0,0,0,0
0.0,0,0.6787833727043733,0,0,1,1,1
0.0,3,0.5442851360795322,1,0,0,1,1
0.0,0,0.7296035563557339,1,0,0,1,0
0.11727511120742341,2,0.8569690806112276,1,0,0,0,1
0.0,0,0.9288856507337233,0,0,1,1,0
0.0,0,0.020250053581992056,0,1,0,0,1
0.0,3,0.3642829681583968,0,1,0,0,0
0.0,0,0.8456828206632065,1,0,0,1,0
0.0,3,0.9315927225393807,1,0,0,1,1
0.0,1,0.09043635709829301,0,0,1,0,1
0.0,0,0.6611994221732092,1,0,0,1,0
0.0,0,0.7983968149555801,0,0,1,1,0
0.0,2,0.08368800242747865,0,1,0,0,1
0.0,2,0.8943467055379588,1,0,0,1,0
0.0,2,0.10015763457769888,0,1,0,0,1
0.0,0,0.5694344628995471,1,0,0,0,0
0.0,2,0.9502265961147384,0,1,0,1,0
0.0,0,0.927066657942561,0,1,0,1,0
0.0,3,0.7479623168763828,0,1,0,1,0
0.06048255080126879,0,0.412280575224366,0,0,1,1,1
0.0,1,0.7327156628797006,0,0,1,1,1
0.0,0,0.09061955426684665,0,1,0,0,1
0.05093159277986178,2,0.7924933423089233,0,0,1,1,0
0.0,1,0.09867689777160082,0,1,0,0,1
0.0,0,0.43755919303657675,1,0,0,0,1
0.0,3,0.5159583405413883,1,0,0,0,1
0.06122359356444888,0,0.8869036963420326,0,1,0,0,0
0.0,0,0.9820729011646919,1,0,0,1,1
0.0,0,0.42493583843160576,0,1,0,0,0
0.0,1,0.4831860017714773,1,0,0,0,1
0.0,0,0.015374765488676667,0,0,1,0,0
0.0,1,0.3806246349110267,0,1,0,0,1
0.0,0,0.924801334461252,0,1,0,1,0
0.0,2,0.2554853782947871,0,0,1,0,0
0.0,0,0.38568533807607397,1,0,0,1,0
0.0,0,0.2730747351239299,1,0,0,0,1
0.0,0,0.10167106943164983,0,1,0,1,0
0.06712876270235527,0,0.7581683095405307,0,0,1,1,0
0.0,1,0.9260323968473962,0,0,1,1,1
0.05188867824095796,0,0.4361629806467049,0,0,1,1,0
0.04658187070822955,1,0.3520488544420759,1,0,0,1,0
0.0,0,0.4851980176591425,0,1,0,0,0
0.0,2,0.8727939213180148,1,0,0,1,1
0.0356980480833889,0,0.07673742186136334,1,0,0,1,1
0.0,0,0.6997998406303264,0,1,0,1,1
0.127482317740594,0,0.5743864969495174,0,0,1,1,0
0.026043126014397167,1,0.8800500954063726,0,0,1,0,1
0.0,0,0.5865171782287102,1,0,0,1,0
0.11917164158791466,3,0.980699010709333,0,0,1,1,0
0.0,2,0.33043080137551795,0,0,1,1,0
0.0,0,0.5699401776368521,0,1,0,0,1
0.0,2,0.6052310399053936,0,0,1,1,0
0.0,0,0.1447572912700239,0,0,1,1,1
0.0,0,0.17252071416273096,1,0,0,0,0
0.010481889448057197,1,0.6163484701036406,1,0,0,1,1
0.020189829152942908,1,0.3252438307013913,1,0,0,0,1
0.12609389511363703,0,0.23935699788832243,0,0,1,1,0
0.0,3,0.6590809764476354,1,0,0,1,0
0.013635644458637172,0,0.3566999727710338,1,0,0,0,0
0.0,0,0.35112099715373957,0,1,0,0,1
0.0,0,0.5385425650715241,0,0,1,1,0
0.0,3,0.7783948139664425,1,0,0,1,1
0.10089293644829606,3,0.3801976927783025,0,1,0,0,1
0.0,0,0.2851445649853044,0,1,0,1,0
0.0,0,0.7909499320907315,0,1,0,1,1
0.0,1,0.2220240182851687,1,0,0,0,1
0.0,0,0.6644912802218453,0,1,0,0,0
0.0,2,0.8219957005421794,1,0,0,0,1
0.28912537979675357,3,0.6159084219078994,0,0,1,1,0
0.0,3,0.7041910034053322,0,1,0,1,1
0.0,0,0.050192714823027895,1,0,0,0,0
0.1086701885368049,3,0.424308797957361,0,1,0,0,1
0.0,2,0.7688098600302431,1,0,0,1,1
0.0,0,0.4920431538634441,0,1,0,1,0
0.0,2,0.7445390728139616,0,1,0,1,1
0.0,0,0.3388661451031364,0,0,1,1,0
0.0,0,0.19348875381316766,0,1,0,1,0
0.0,1,0.12467747675544472,0,1,0,0,1
0.0,3,0.023721293611858374,0,1,0,0,1
0.0,0,0.9315718128531291,0,1,0,1,0
0.0,0,0.669996086231248,0,1,0,0,0
0.0,0,0.7435280474053584,1,0,0,1,0
0.0,3,0.9387549757645349,0,0,1,1,0
0.0,1,0.22599033109879185,0,1,0,0,0
0.0,2,0.15171761865755273,0,0,1,1,0
0.0,0,0.9787739795697111,0,0,1,0,0
0.0,0,0.16565352243933884,0,0,1,1,0
0.0,1,0.5828781956942986,1,0,0,0,1
0.09373574649017302,2,0.6787278347517279,1,0,0,1,1
0.0,0,0.15067532740233547,0,0,1,1,0
0.0,1,0.5099934830806262,0,1,0,0,1
0.0,2,0.10611378791918136,1,0,0,0,1
0.0,0,0.9147598011173501,0,0,1,0,0
0.0,2,0.8137995985091541,0,0,1,1,0
0.0,0,0.8296556398963838,0,0,1,1,1
0.0,0,0.2540401443917232,0,0,1,1,1
0.21914228131961705,3,0.24234987998407087,0,0,1,1,0
0.0,0,0.4811939064990456,0,0,1,0,0
0.0,0,0.009476083598746077,0,0,1,0,0
0.0,0,0.5948744323845355,0,0,1,0,0
0.0,1,0.633387272182502,1,0,0,1,1
0.16336939102194142,0,0.7096333996208134,0,1,0,1,0
0.0,3,0.41867467271105197,0,0,1,0,0
0.0,0,0.8322738958188902,1,0,0,1,0
0.0,0,0.3023284679879811,0,0,1,0,0
0.0,1,0.9018856054086752,0,0,1,1,0
0.0,0,0.4533516017894842,0,0,1,0,1
0.0,0,0.6560981642124588,0,0,1,1,1
0.030304895000735736,2,0.8070539033515659,1,0,0,1,1
0.0,0,0.6535927661722212,0,0,1,0,0
0.0,0,0.8947393175025758,0,1,0,1,1
0.0,2,0.4724273600465879,0,0,1,0,0
0.06500272013690644,2,0.6951841727583129,0,0,1,0,0
0.0,0,0.8073967968413096,1,0,0,1,0
0.0,0,0.3726269184109041,0,0,1,1,0
0.0,0,0.10269342760383415,1,0,0,1,0
0.0,3,0.13790579658923463,0,0,1,0,0
0.0,0,0.3132731910506118,0,0,1,0,0
0.0,0,0.3326626782727544,0,1,0,0,0
0.16882705298190576,2,0.4445730638939235,1,0,0,1,1
0.0,0,0.18957467492398117,0,0,1,1,1
0.0,1,0.9609008751720565,1,0,0,1,0
0.0,0,0.621147448873201,1,0,0,1,0
0.0,3,0.01294125133338253,1,0,0,0,1
0.0,0,0.03430671978172306,1,0,0,0,0
0.0,0,0.16157395494060878,0,0,1,0,1
0.0,0,0.8090887406918891,0,1,0,1,0
0.0,0,0.25978654535242396,0,1,0,1,0
0.0,2,0.44421461579840726,0,1,0,0,0
0.0,0,0.02505073902062316,0,0,1,0,0
0.0008349022999391137,0,0.9708833986085625,1,0,0,1,0
0.0,0,0.545373696651829,1,0,0,1,0
0.0,0,0.9910649167649217,0,1,0,1,0
0.0,1,0.3921683953251509,1,0,0,0,1
0.0,0,0.4021698344572887,0,1,0,1,0
0.0,2,0.3681116576522858,0,1,0,0,0
0.0,3,0.685803580493715,1,0,0,1,1
0.0,0,0.9935833535981838,0,1,0,1,0
0.0,2,0.6582362457193305,0,1,0,1,1
0.0,0,0.8911066452840176,0,1,0,1,0
0.0,1,0.7137110071361518,1,0,0,1,1
0.0,0,0.3840314474965272,0,1,0,1,0
0.1295821005267536,0,0.3436214771384609,0,1,0,1,0
0.0,1,0.6202522360049288,0,0,1,1,0
0.0,0,0.999522059717984,0,0,1,1,0
0.0,0,0.13505743621283828,0,1,0,0,0
0.0,0,0.002214140390827901,0,0,1,0,0
0.008227953147520825,1,0.4644045658767538,0,0,1,0,1
0.0,0,0.10596484184978794,1,0,0,0,0
0.0,1,0.8677299436388388,1,0,0,0,1
0.0,1,0.18195941779229408,0,0,1,1,0
0.0,1,0.6521151324168201,0,1,0,1,0
0.03505955680249902,2,0.4934183920397719,0,0,1,1,1
0.08442430538937909,0,0.2718024010988771,1,0,0,0,0
0.0,0,0.23316399132851628,0,0,1,1,0
0.0,0,0.05482799680140438,0,0,1,0,1
0.0,3,0.4470478965599932,0,1,0,0,1
0.0,3,0.17934923428974225,1,0,0,1,1
0.009318666442940937,3,0.2930010101936379,0,0,1,0,1
0.08499762694342097,3,0.03670651823346882,1,0,0,1,0
0.0,1,0.37897034617347103,0,1,0,0,0
0.022028947977210278,1,0.3958360009986879,0,0,1,0,0
0.0,0,0.021035646819588028,0,0,1,0,0
0.0,0,0.6696081327536431,1,0,0,1,0
0.0,0,0.4645358560338435,0,0,1,0,0
0.12403762953287144,3,0.5615509904205238,1,0,0,1,1
0.1498169355165336,0,0.9820493875300523,1,0,0,1,0
0.0,1,0.7400642761567637,1,0,0,1,1
0.0,2,0.8565930960467034,0,0,1,1,1
0.0,1,0.3508453305871988,1,0,0,0,0
0.11527799460531131,3,0.3919219002611263,1,0,0,1,1
0.0,0,0.01800696699546389,0,1,0,0,1
0.15991375341148034,1,0.6085021229899855,1,0,0,0,1
0.0,0,0.6533320126980667,0,1,0,1,0
0.0,1,0.4486540365692687,0,0,1,1,0
0.0,2,0.3893212504200755,0,1,0,0,1
0.0,0,0.5778951716216089,1,0,0,0,0
0.0,0,0.530027047172731,0,0,1,1,0
0.0,0,0.42682241626333683,0,1,0,1,0
0.025712741992485775,1,0.6996363781235746,0,0,1,1,1
0.0,3,0.5408295655645955,1,0,0,1,0
0.0,1,0.15789832586914343,0,0,1,1,0
0.0,1,0.350458874410152,0,0,1,1,0
0.0,1,0.41132069760290635,0,0,1,0,1
0.0,0,0.29091300417770183,1,0,0,0,0
0.011156145299154402,0,0.48758795783615216,0,1,0,0,0
0.1215491446442892,0,0.22559572943914807,0,0,1,1,0
0.0,3,0.6515821383309952,0,1,0,0,1
0.0,0,0.3056703622413145,0,1,0,0,0
0.0,1,0.12210045490632782,1,0,0,1,1
0.0,0,0.5517326715442635,0,1,0,1,1
0.0,1,0.8962124536813172,0,1,0,1,0
0.0,2,0.27371782587221416,0,0,1,1,0
0.08303362257130956,3,0.23030677220179308,0,1,0,0,0
0.0,0,0.8855900312290513,0,1,0,1,0
0.0,3,0.9381871873508895,0,1,0,0,0
0.0,0,0.16699948874557868,0,0,1,0,0
0.0,0,0.12152285864169754,1,0,0,0,1
0.0,3,0.9452423384467885,0,1,0,1,0
0.0,0,0.09756343137609214,0,1,0,1,0
0.0,0,0.5546367629413015,0,1,0,0,0
0.0,2,0.33819883908196435,0,1,0,0,1
0.0,0,0.5360703552158728,1,0,0,1,0
0.0,3,0.9072359432763588,0,1,0,1,0
0.0,1,0.920133142705568,0,0,1,1,1
0.0,0,0.6132824892167371,1,0,0,1,1
0.0,0,0.27638677886822616,0,0,1,0,0
0.0,3,0.5692355463158795,1,0,0,1,0
0.05577744484769094,1,0.23070817189389548,0,0,1,1,0
0.014598125839343182,1,0.628306502673114,0,1,0,1,0
0.06788616570406725,0,0.2988259744437902,0,1,0,0,0
0.07329603870499747,0,0.37797091168561314,0,0,1,1,1
0.011743368773629942,2,0.6617953799428078,1,0,0,1,0
0.0,2,0.10997126621556497,1,0,0,0,1
0.0,0,0.9016127054815225,1,0,0,0,0
0.0,3,0.5709650488834053,1,0,0,1,1
0.0,1,0.605167178639216,1,0,0,1,1
0.13090695435679722,0,0.9140624951868289,1,0,0,0,0
0.0,2,0.6219571485108578,0,1,0,1,1
0.0,2,0.7736346681534209,0,1,0,1,0
0.0,0,0.7143431572259454,0,0,1,1,0
0.0994502824609792,3,0.9905078048451387,1,0,0,0,1
0.0,0,0.4201536791765753,1,0,0,0,0
0.0,1,0.7917170009104967,0,0,1,1,1
0.0,0,0.7636389512333877,0,0,1,0,0
0.0,0,0.24829787577037266,0,1,0,0,0
0.0,3,0.9244073280766144,0,0,1,1,1
0.0,3,0.8554292091810017,0,0,1,0,1
0.0,0,0.9283482253224531,1,0,0,1,0
0.0,2,0.6035434472535507,0,0,1,1,0
0.0,1,0.5242964133962177,1,0,0,0,0
0.10349024602499463,0,0.808125847533007,1,0,0,1,0
0.0,1,0.4406996100692684,1,0,0,0,1
0.0,0,0.3670513850111564,1,0,0,0,0
0.10091107048033002,2,0.3204119337938832,1,0,0,1,1
0.0,0,0.6718141678501215,0,1,0,0,0
0.0,3,0.14121379315283433,0,1,0,0,1
0.0,1,0.6396493992741721,1,0,0,0,1
0.0,2,0.2682736080323429,0,0,1,0,0
0.0,0,0.7163183387473712,1,0,0,0,1
0.0,0,0.25371152383048523,0,0,1,0,0
0.0,0,0.2190847568469303,1,0,0,0,0
0.0,0,0.1662323216932876,0,0,1,0,1
0.0,2,0.6175884801802657,1,0,0,0,1
0.0,0,0.5776306261484261,0,1,0,0,0
0.0,0,0.9861782864868001,1,0,0,1,0
0.09348895069979238,2,0.9925418714461103,0,1,0,0,1
0.0,0,0.12593281375706544,0,0,1,1,0
0.0,3,0.579525381151864,0,0,1,0,0
0.0,0,0.34246360009614973,0,1,0,0,0
0.0,0,0.17767718157878043,0,0,1,0,0
0.0,0,0.16590293279642643,1,0,0,0,0
0.11050961517373795,0,0.006423673959377929,0,1,0,1,0
0.0,0,0.9037300054052532,1,0,0,1,1
0.0,2,0.3179974313964201,0,0,1,1,0
0.0,0,0.21876829843716994,0,0,1,1,1
0.0,3,0.6627838673027528,0,1,0,1,1
0.0,2,0.28094725593359904,1,0,0,1,1
0.052679004275366585,0,0.024601276323388932,1,0,0,1,0
0.008630859998144315,2,0.995546311911045,0,0,1,0,0
0.0,1,0.9206500500535647,0,0,1,0,0
0.0,3,0.8446454585776481,0,0,1,0,0
0.0,0,0.7147075511803147,0,0,1,1,0
0.0,1,0.8758523430692934,0,1,0,0,1
